kepid,kepoi_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_duration,koi_depth,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_impact,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec
7691527,"K06905.01","FALSE POSITIVE",4.800232532,5.44e-07,-5.44e-07,3.57105,277001,48.67,10.17,-3.6,941.0,184.84,0.669,893.60,5591.00,4.590,0.7560,294.732600,43.349522
7700500,"K06907.01","CANDIDATE",4.60687717,8.506e-05,-8.506e-05,2.295,258.7,1.14,0.12,-0.12,865.0,132.78,0.341,7.50,5110.00,4.582,0.7110,297.240390,43.397678
7700578,"K06908.01","FALSE POSITIVE",1.507100589,4.299e-06,-4.299e-06,5.8097,497657,131.16,37.89,-34.07,2378.0,7555.78,0.336,711.80,6919.00,4.099,1.7480,297.260190,43.306358
8301013,"K07013.01","FALSE POSITIVE",2.214029545,1.23e-07,-1.23e-07,5.64264,349110,94.23,28.59,-20.75,1894.0,3041.80,0.371,2680.50,6604.00,4.178,1.5260,292.296750,44.280571
8302455,"K07014.01","FALSE POSITIVE",2.441988077,2.48e-07,-2.48e-07,3.94526,95343.5,90.39,22.43,-44.82,1993.0,3721.74,0.888,1174.50,6078.00,3.874,2.0590,292.862700,44.221050
8302473,"K07015.01","FALSE POSITIVE",2.44200193,4e-05,-4e-05,3.146,128.6,0.95,0.26,-0.08,1217.0,518.48,0.124,9.60,5587.00,4.556,0.8510,292.868500,44.236160
9119458,"K00525.01","FALSE POSITIVE",11.53029332,1.39e-05,-1.39e-05,1.8385,1209.3,3.98,1.1,-0.89,873.0,137.08,0.027,57.60,5770.00,4.289,1.1520,300.907780,45.457870
8311864,"K07016.01","CONFIRMED",384.847556,0.007105,-0.007105,9.969,189.9,1.09,0.2,-0.1,220.0,0.56,0.059,12.30,5579.00,4.580,0.7980,296.003690,44.277561
8312222,"K07017.01","FALSE POSITIVE",12.823275455,7.73e-07,-7.73e-07,5.32062,121991,44.29,12.76,-3.97,743.0,72.00,0.93,2541.70,5973.00,4.562,0.8260,296.117400,44.232841
8314801,"K07018.01","FALSE POSITIVE",37.183276326,5.698e-06,-5.698e-06,14.0996,221205,55,16.34,-14.74,594.0,29.41,0.003,2648.40,5657.00,4.230,1.1680,296.873200,44.241341
9025739,"K07125.01","CANDIDATE",7.918267,0.0001842,-0.0001842,3.478,83.7,0.93,0.28,-0.12,953.0,195.36,0.219,8.40,5966.00,4.418,1.0160,293.201480,45.354691
10513530,"K00533.01","CONFIRMED",16.54967098,4.378e-05,-4.378e-05,4.3808,744.5,2.95,0.63,-0.41,656.0,43.72,0.88,46.80,5372.00,4.434,0.9160,280.641360,47.751942
9029486,"K07126.01","FALSE POSITIVE",3.138580493,1.42e-07,-1.42e-07,4.16343,233337,59.24,17.56,-11.71,1281.0,635.61,0.619,2387.80,5593.00,4.311,1.0830,294.472930,45.389721
9049010,"K07127.01","FALSE POSITIVE",0.687004402,3.11e-06,-3.11e-06,3.829,93.7,2.89,0.56,-1.67,3535.0,36888.80,0.689,45.00,6240.00,3.684,2.8030,299.622770,45.364079
9083503,"K07128.01","FALSE POSITIVE",0.91839938,1.423e-05,-1.423e-05,4.479,152.1,1,0.15,-0.09,1558.0,1389.28,0.519,16.80,5222.00,4.556,0.7950,289.733060,45.437950
9093566,"K07130.01","FALSE POSITIVE",0.94356284,5.088e-05,-5.088e-05,5.721,13.4,0.76,0.19,-0.16,3176.0,23945.42,0.569,16.00,7693.00,4.083,1.9840,293.571080,45.413639
9098590,"K07131.01","CANDIDATE",2.243569483,2.49e-07,-2.49e-07,4.14769,66328.2,21.11,4.48,-2.24,1364.0,817.05,0.381,1107.70,6081.00,4.526,0.8010,295.188930,45.406170
9818732,"K07233.01","FALSE POSITIVE",45.035589512,6.832e-06,-6.832e-06,9.8341,404836,82.4,24.23,-10.36,600.0,30.66,0.499,1763.50,6484.00,4.386,1.1530,285.472780,46.698730
9821078,"K07234.01","FALSE POSITIVE",8.429438192,2.99e-07,-2.99e-07,3.94306,456346,49.49,2.03,-4.15,582.0,27.16,0.428,3072.50,4268.00,4.602,0.6800,286.819270,46.664780
9837013,"K07236.01","CANDIDATE",14.461834,0.0003602,-0.0003602,7.156,80.2,1.05,0.18,-0.21,785.0,89.86,0.065,9.00,5457.00,4.239,1.1960,294.293640,46.629501
9850387,"K07238.01","FALSE POSITIVE",1.374249107,4.07e-07,-4.07e-07,5.3181,136655,96.85,24.02,-36.03,2725.0,13078.76,0.771,520.30,7053.00,3.958,2.1210,298.592380,46.690529
9850912,"K07239.01","FALSE POSITIVE",8.4804737,0.0001176,-0.0001176,6.157,337,1.85,0.54,-0.2,930.0,176.51,0.33,14.50,6092.00,4.471,0.9980,298.735020,46.699791
11669239,"K00542.01","CONFIRMED",41.8854433,0.0001514,-0.0001514,6.763,687.4,3.28,0.88,-0.6,540.0,20.05,0.917,47.00,5735.00,4.356,1.0280,295.571350,49.774578
10601579,"K07349.01","FALSE POSITIVE",8.098754149,2.58e-07,-2.58e-07,5.62354,56616.3,123.02,35.72,-32.07,1176.0,452.03,1.467,5402.00,6328.00,4.160,1.4500,292.491850,47.835350
10613718,"K07350.01","FALSE POSITIVE",0.587938916,4.7e-08,-4.7e-08,1.40211,7339.5,29.98,3.6,-3.25,1800.0,2476.75,1.257,563.00,5237.00,4.543,0.7400,296.825810,47.877399
10619109,"K07351.01","FALSE POSITIVE",2.045166206,2.54e-07,-2.54e-07,6.84312,263637,131.41,32.37,-48.56,2422.0,8125.86,0.661,1488.60,7128.00,3.950,2.1350,298.371280,47.813850
10646620,"K07352.01","FALSE POSITIVE",2.41349123,4.627e-05,-4.627e-05,11.29,57,2.11,0.34,-0.8,2348.0,7197.15,0.728,38.10,6628.00,3.783,2.5950,282.389340,47.967178
10649230,"K07353.01","FALSE POSITIVE",0.447820618,5.12e-07,-5.12e-07,0.4199,58.3,1.42,0.41,-0.63,3141.0,23149.06,0.317,28.40,5927.00,3.988,1.6070,283.898070,47.933487
10659624,"K07354.01","CANDIDATE",43.2675604,0.0008243,-0.0008243,8.331,69.1,1.61,0.25,-0.46,664.0,45.99,0.818,10.00,5747.00,4.018,1.7290,289.366460,47.923851
11502172,"K07452.01","FALSE POSITIVE",25.431861399,5.095e-06,-5.095e-06,5.23771,46564.7,43.42,10.9,-5.89,601.0,30.92,1.126,785.00,5754.00,4.458,0.9000,289.078190,49.480019
11506235,"K07454.01","FALSE POSITIVE",20.413052415,1.594e-06,-1.594e-06,4.4621,92672.5,35.03,10.8,-3.6,668.0,47.14,0.777,1620.80,5941.00,4.487,0.9630,291.300690,49.495689
5443837,"K00554.01","CANDIDATE",3.65849707,6.129e-06,-6.129e-06,2.573,4398,14.61,2.26,-3.39,1583.0,1486.35,0.906,47.00,5857.00,3.972,1.8220,290.351140,40.687000
11560382,"K07456.01","FALSE POSITIVE",0.527679032,2.463e-06,-2.463e-06,1.395,84.1,0.79,0.23,-0.07,2115.0,4714.94,0.284,14.80,5799.00,4.548,0.8600,292.538640,49.538761
11560431,"K07457.01","FALSE POSITIVE",0.527673075,,,1.3693,26.1,0.42,0.07,-0.05,1970.0,3535.35,0.134,2.30,5367.00,4.514,0.8280,292.565830,49.535721
11560447,"K07458.01","FALSE POSITIVE",0.527678272,4.8e-08,-4.8e-08,2.33166,247744,75.31,11.69,-29.15,2551.0,9989.53,0.385,706.10,5321.00,4.069,1.4750,292.575960,49.525700
11601357,"K07459.01","FALSE POSITIVE",3.55027051,4.554e-05,-4.554e-05,1.879,212.7,1.15,0.24,-0.1,1036.0,272.61,0.022,7.60,5497.00,4.581,0.8000,286.309020,49.623871
7133286,"K07581.01","FALSE POSITIVE",38.51077573,1.168e-05,-1.168e-05,38.8558,84633.4,18.68,1.33,-1.82,352.0,3.64,0.467,3567.50,4374.00,4.626,0.6350,296.058590,42.669567
7214090,"K07583.01","FALSE POSITIVE",0.577910513,2.874e-06,-2.874e-06,1.362,144.1,1.1,0.33,-0.11,2081.0,4429.84,0.367,18.10,5730.00,4.503,0.9080,295.694820,42.756962
7281694,"K07584.01","FALSE POSITIVE",0.566807725,5.572e-06,-5.572e-06,2.16,31.5,0.94,0.53,-0.52,2524.0,9645.51,0.155,12.30,5018.00,3.953,1.7340,291.681670,42.809319
7362450,"K07585.01","FALSE POSITIVE",0.566807422,3.407e-06,-3.407e-06,5.148,26.1,1.13,0.29,-0.49,2680.0,12227.82,0.985,28.80,5616.00,4.040,1.5470,291.682830,42.932812
8096395,"K07587.01","CANDIDATE",366.088938,0.004884,-0.004884,11.887,537.9,2.57,0.78,-0.31,257.0,1.03,0.89,29.00,5941.00,4.464,0.9450,291.358920,43.936810
8649876,"K07595.01","FALSE POSITIVE",10.4212788,0.0003187,-0.0003187,28.4832,148,36.9,7.8,-11.69,1235.0,549.92,1.151,31.00,6183.00,3.908,2.0730,299.537480,44.711510
6786037,"K00564.02","CONFIRMED",127.905412,0.000319,-0.000319,14.475,4020.6,8.03,1.29,-1.29,401.0,6.09,0.47,171.00,5751.00,4.254,1.2470,294.280980,42.290970
4813793,"K07708.01","CANDIDATE",6.70242786,4.336e-05,-4.336e-05,1.221,65.3,1.82,0.58,-0.38,1367.0,827.56,0.369,8.80,5466.00,3.735,2.2240,283.698850,39.936642
4840156,"K07709.01","FALSE POSITIVE",2.69487041,3.816e-05,-3.816e-05,2.553,62.1,0.97,0.26,-0.2,1440.0,1020.03,0.554,10.30,5823.00,4.283,1.1870,293.093840,39.974579
4851283,"K07710.01","FALSE POSITIVE",1.23517588,2.649e-05,-2.649e-05,5.476,232.9,1.59,0,0,1697.0,1955.70,0.625,19.30,5780.00,4.438,1.0000,295.850560,39.947193
4940203,"K07711.01","CANDIDATE",302.779824,0.009594,-0.009594,16.847,270.9,1.31,0.34,-0.12,246.0,0.87,0.001,12.30,5734.00,4.572,0.7970,295.984040,40.043621
4996057,"K07712.01","CANDIDATE",4.8302364,0.0001295,-0.0001295,7.983,22.5,1.06,0.37,-0.13,1453.0,1052.42,0.316,11.60,5086.00,3.678,2.2470,286.693180,40.170109
7595157,"K00568.02","CONFIRMED",2.358952404,8.783e-06,-8.783e-06,1.593,94.1,0.96,0.12,-0.12,1278.0,630.43,0.385,17.30,5300.00,4.385,0.9860,287.295440,43.279869
5009688,"K07713.01","FALSE POSITIVE",1.381257093,6.105e-06,-6.105e-06,1.125,92.3,1.1,0.33,-0.15,1728.0,2110.47,0.351,11.00,5861.00,4.385,1.1310,291.386260,40.180260
7117126,"K07814.01","FALSE POSITIVE",0.566717263,,,2.6079,18.5,0.43,0.11,-0.06,2096.0,4581.82,0.606,11.10,5544.00,4.438,0.9570,291.584080,42.622181
7117147,"K07815.01","FALSE POSITIVE",0.566812588,5.545e-06,-5.545e-06,3.596,17.1,0.71,0.14,-0.23,3089.0,21653.56,0.079,17.50,6194.00,3.971,1.7180,291.590700,42.669891
7117485,"K07816.01","FALSE POSITIVE",0.566789505,8.635e-06,-8.635e-06,5.835,54.6,3.37,0.78,-0.26,2038.0,4051.92,1.03,12.60,5894.00,4.585,0.7840,291.707210,42.613350
7117710,"K07817.01","FALSE POSITIVE",0.56679641,4.708e-06,-4.708e-06,2.324,26.7,0.46,0.05,-0.02,1940.0,3349.38,0.322,14.10,5403.00,4.540,0.8880,291.771360,42.671249
7134626,"K07818.01","CANDIDATE",2.52443998,2.092e-05,-2.092e-05,2.369,45.8,1.53,0.28,-0.53,2145.0,4998.98,0.232,10.60,6461.00,3.846,2.2250,296.401490,42.651058
7177766,"K07819.01","FALSE POSITIVE",0.769358923,2.907e-06,-2.907e-06,1.5364,44.8,1.93,0.41,-0.6,2928.0,17335.40,0.111,19.80,5267.00,3.655,2.9350,283.111360,42.761070
8193178,"K00572.02","CONFIRMED",4.93883135,3.312e-05,-3.312e-05,4.388,123.5,1.44,0.25,-0.21,1244.0,566.38,0.633,21.30,6112.00,4.281,1.2330,299.796450,44.089310
8962007,"K07917.01","FALSE POSITIVE",1.41435861,1.44e-05,-1.44e-05,2.285,56.8,0.74,0.25,-0.13,1578.0,1458.20,0.189,9.50,5470.00,4.366,0.9940,294.948730,45.210251
9021047,"K07919.01","FALSE POSITIVE",31.97280045,9.039e-05,-9.039e-05,4.9,2236.4,5.88,1.87,-0.62,626.0,36.33,0.935,44.80,6340.00,4.457,1.0100,291.495450,45.378941
9043947,"K07920.01","CANDIDATE",1.04347858,1.071e-05,-1.071e-05,2.012,22.5,1.09,0.2,-0.39,2688.0,12313.82,0.497,8.60,6014.00,3.843,2.2460,298.252040,45.396641
9079587,"K07921.01","FALSE POSITIVE",364.33929,0.01451,-0.01451,13.486,1944,4.4,1,-0.42,228.0,0.64,0.934,15.90,5606.00,4.557,0.8000,287.715420,45.436329
9079915,"K07922.01","FALSE POSITIVE",0.812678859,4.141e-06,-4.141e-06,0.841,39.3,0.83,0.27,-0.09,2403.0,7917.14,0.664,7.40,6636.00,4.349,1.2360,287.899350,45.417488
9084569,"K07923.01","CANDIDATE",395.13138,0.02017,-0.02017,21.291,126.4,0.97,0.12,-0.1,208.0,0.44,0.45,14.40,5060.00,4.493,0.8690,290.199920,45.419998
8616637,"K00579.01","CONFIRMED",2.019997006,2.758e-06,-2.758e-06,1.8073,332.8,1.46,0.09,-0.08,1166.0,437.85,0.502,52.10,5103.00,4.562,0.7870,288.584050,44.733799
10535897,"K08022.01","FALSE POSITIVE",0.93372008,1.262e-05,-1.262e-05,2.591,17,0.41,0.13,-0.04,1990.0,3704.01,0.413,7.90,6221.00,4.452,0.9830,292.183780,47.722832
10535926,"K08023.01","FALSE POSITIVE",0.93373591,1.344e-05,-1.344e-05,4.517,35.1,0.57,0.17,-0.07,1904.0,3116.05,0.21,10.80,6028.00,4.470,0.9500,292.196230,47.766590
10535991,"K08024.01","FALSE POSITIVE",0.93374911,1.745e-05,-1.745e-05,3.504,57.8,0.66,0.19,-0.06,1793.0,2442.70,0.505,8.40,5978.00,4.554,0.8460,292.227600,47.746262
10536177,"K08025.01","FALSE POSITIVE",0.93372261,2.051e-05,-2.051e-05,3.052,31.2,0.59,0.17,-0.08,1949.0,3430.76,0.534,8.20,5984.00,4.419,1.0170,292.311650,47.725830
10536241,"K08026.01","CANDIDATE",7.7529342,0.0001444,-0.0001444,5.072,72.1,0.93,0.26,-0.2,1002.0,238.09,0.449,9.20,5975.00,4.335,1.0720,292.339510,47.746391
9146018,"K00584.02","CONFIRMED",21.22349325,4.85e-05,-4.85e-05,4.9416,582.9,2.63,0.37,-0.21,623.0,35.69,0.794,60.20,5475.00,4.430,0.9820,287.917910,45.592869
10614845,"K08027.01","FALSE POSITIVE",0.573762943,6.951e-06,-6.951e-06,2.196,48.3,0.39,0.03,-0.02,1538.0,1331.17,0.13,8.50,4891.00,4.683,0.5710,297.168400,47.821129
6521526,"K08124.01","FALSE POSITIVE",103.039788,0.00338,-0.00338,14.197,1370,2.05,0.1,-0.25,210.0,0.46,0.039,15.90,3749.00,4.674,0.5810,291.523930,41.942940
6600492,"K08125.01","FALSE POSITIVE",312.61007,0.01167,-0.01167,14.85,438.7,2.01,0.48,-0.19,258.0,1.05,0.601,11.90,5818.00,4.523,0.9250,290.082030,42.071129
6685403,"K08126.01","FALSE POSITIVE",429.60143,0.01792,-0.01792,18.11,1001.4,2.74,0.69,-0.3,223.0,0.58,0.025,12.20,5587.00,4.502,0.8770,289.969420,42.138859
6846544,"K08127.01","FALSE POSITIVE",499.88159,0.03124,-0.03124,13.39,184.4,2.61,0.59,-0.73,338.0,3.07,0.671,12.40,6486.00,3.992,1.8120,286.081360,42.305740
9958962,"K00593.01","CONFIRMED",9.99760285,2.627e-05,-2.627e-05,3.4423,638.7,2.82,0.87,-0.29,860.0,129.18,0.851,39.00,6004.00,4.484,0.9770,294.989140,46.838329
6848529,"K08128.01","FALSE POSITIVE",197.37704,0.01217,-0.01217,18.71,226.2,84.37,23.58,-28.8,815.0,104.45,1.277,15.10,10974.00,4.041,2.6770,286.918880,42.306129
6887321,"K08129.01","FALSE POSITIVE",1.65746034,2.878e-05,-2.878e-05,4.572,22.9,0.54,0.15,-0.1,1663.0,1808.13,0.193,9.10,5860.00,4.326,1.1300,297.927980,42.310829
11338091,"K08221.01","FALSE POSITIVE",293.38641,0.01811,-0.01811,15.23,94.9,1.35,0.39,-0.31,347.0,3.43,0.537,13.40,6392.00,4.213,1.3400,284.790710,49.125359
11400356,"K08222.01","FALSE POSITIVE",677.56282,0.03286,-0.03286,10.53,631,2.24,0.51,-0.27,190.0,0.31,0.537,8.50,5511.00,4.477,0.8720,290.476230,49.202610
11446424,"K08223.01","CANDIDATE",66.716453,0.001938,-0.001938,3.855,626,2.2,0.48,-0.23,402.0,6.18,0.548,8.10,5447.00,4.506,0.8590,286.794620,49.347591
10676824,"K00599.01","CONFIRMED",6.45442931,1.25e-05,-1.25e-05,2.6772,586.1,2.48,0.75,-0.26,999.0,234.98,0.749,45.30,6092.00,4.496,0.9430,296.120730,47.921478
11449696,"K08224.01","FALSE POSITIVE",371.21205,0.02212,-0.02212,19.95,719.9,2.55,0.81,-0.28,259.0,1.07,0.357,12.90,6106.00,4.497,0.9400,288.814090,49.355610
11456839,"K08225.01","FALSE POSITIVE",190.783023,0.005017,-0.005017,4.069,1385,71.66,2.88,-25.96,989.0,226.51,0.088,9.50,5013.00,2.394,19.8130,292.735110,49.330639
11501492,"K08226.01","FALSE POSITIVE",371.90464,0.02426,-0.02426,25.36,519.1,2.88,0.94,-0.31,271.0,1.28,0.922,14.40,6164.00,4.446,1.0450,288.724060,49.466091
12417486,"K00622.01","CANDIDATE",155.042265,0.0004007,-0.0004007,9.848,4880.9,26.44,4.23,-5.18,511.0,16.15,0.824,117.90,4994.00,3.509,3.3220,295.880280,51.263790
12068975,"K00623.01","CONFIRMED",10.34973276,2.951e-05,-2.951e-05,4.4859,119,1.44,0.04,-0.05,930.0,177.25,0.905,44.50,6003.00,4.303,1.1090,295.226440,50.558979
10264660,"K00098.01","CONFIRMED",6.790120801,1.905e-06,-1.905e-06,6.0437,2302.3,9.86,0.72,-0.36,1434.0,998.97,0.486,526.10,6372.00,3.954,2.0010,287.708830,47.333050
12068975,"K00623.02","CONFIRMED",15.67750191,5.785e-05,-5.785e-05,5.5082,115.5,1.42,0.05,-0.05,810.0,101.79,0.911,39.60,6003.00,4.303,1.1090,295.226440,50.558979
12068975,"K00623.03","CONFIRMED",5.59931543,1.424e-05,-1.424e-05,3.8944,84.8,1.22,0.04,-0.04,1142.0,402.39,0.914,41.40,6003.00,4.303,1.1090,295.226440,50.558979
12068975,"K00623.04","CONFIRMED",25.2100146,0.0002037,-0.0002037,6.553,62.1,0.95,0.04,-0.03,691.0,54.06,0.771,18.80,6003.00,4.303,1.1090,295.226440,50.558979
3541946,"K00624.01","CONFIRMED",17.79001678,3.203e-05,-3.203e-05,4.4116,871.4,2.7,0.36,-0.19,655.0,43.50,0.182,67.20,5569.00,4.474,0.9270,290.673130,38.691010
6152521,"K06670.01","FALSE POSITIVE",0.94895231,1.026e-05,-1.026e-05,3.952,57.7,2.51,0.38,-0.88,3464.0,33931.93,0.738,18.10,6661.00,3.666,3.0670,299.121610,41.424450
6185717,"K06671.01","FALSE POSITIVE",11.702203927,4.22e-07,-4.22e-07,2.75173,28998.7,57.95,11.65,-19.97,1240.0,560.24,0.967,2184.70,6148.00,3.793,2.1330,284.461270,41.561790
6187508,"K06672.01","CANDIDATE",2.28494301,1.043e-05,-1.043e-05,1.01,161.8,1,0.18,-0.09,1180.0,458.39,0.013,10.60,5396.00,4.571,0.7890,285.339630,41.539749
6205460,"K06673.01","FALSE POSITIVE",3.722775537,1.741e-06,-1.741e-06,14.3309,107594,90.36,38.42,-57.59,1731.0,2125.53,0.626,864.90,5425.00,3.678,2.5920,291.980260,41.559422
10187017,"K00082.05","CONFIRMED",5.28691996,2.947e-05,-2.947e-05,2.579,41.5,0.51,0.03,-0.02,792.0,92.97,0.705,15.80,4900.00,4.602,0.7410,281.482730,47.208031
6381846,"K00509.02","CONFIRMED",11.46347165,1.706e-05,-1.706e-05,2.599,1048.6,3,0.37,-0.24,752.0,75.57,0.103,56.50,5456.00,4.450,0.9430,296.771910,41.755539
6206751,"K06674.01","FALSE POSITIVE",1.245342215,1.27e-07,-1.27e-07,4.40308,234086,90.34,17.94,-6,2341.0,7120.27,0.728,1178.50,6967.00,4.250,1.4760,292.406310,41.513039
6878408,"K06786.01","CANDIDATE",455.62395,0.02622,-0.02622,13.07,1112.1,3,0.87,-0.3,228.0,0.64,0.335,14.00,5883.00,4.530,0.8920,295.932830,42.396690
6890618,"K06787.01","FALSE POSITIVE",1.574063832,1.839e-06,-1.839e-06,5.6357,1118.1,28.63,7.38,-4.29,1619.0,1622.84,1.237,145.30,5951.00,4.411,0.9620,298.621640,42.394230
10187017,"K00082.06","CANDIDATE",22.4098677,0.0001651,-0.0001651,2.271,69.8,0.73,0.05,-0.03,489.0,13.55,0.869,11.90,4900.00,4.602,0.7410,281.482730,47.208031
7602070,"K00514.01","FALSE POSITIVE",11.75560012,3.504e-05,-3.504e-05,4.7,648.8,22.39,4.69,-1.89,716.0,62.19,1.228,46.30,5644.00,4.575,0.8060,290.028720,43.261089
6927629,"K06789.01","FALSE POSITIVE",3.867613816,3.42e-07,-3.42e-07,5.36467,340908,69.23,19.72,-12.18,1203.0,494.75,0.553,1379.10,5780.00,4.364,1.0460,283.905430,42.441891
6929016,"K06790.01","FALSE POSITIVE",0.733726452,6.056e-06,-6.056e-06,2.309,114.6,0.86,0.23,-0.06,1867.0,2891.64,0.291,13.80,5855.00,4.578,0.7970,284.503910,42.463860
6936977,"K06791.01","FALSE POSITIVE",36.473115046,1.489e-06,-1.489e-06,2.91005,161926,53.1,10.19,-4.72,467.0,11.24,1.003,1899.10,5452.00,4.594,0.7660,287.951510,42.413189
7707736,"K06909.01","FALSE POSITIVE",0.758355704,5.54e-07,-5.54e-07,4.4135,9568.3,8.78,2.04,-0.69,1765.0,2292.94,0.846,153.30,5629.00,4.586,0.7830,298.897640,43.394459
7741048,"K06911.01","FALSE POSITIVE",0.843400322,2.887e-06,-2.887e-06,1.7606,43.7,0.65,0.21,-0.06,1941.0,3371.24,0.489,23.80,5982.00,4.493,0.9600,287.026860,43.405682
7751562,"K06912.01","FALSE POSITIVE",17.042155208,1.736e-06,-1.736e-06,7.80412,55165,24.93,7.57,-3.03,760.0,78.98,0.455,2046.20,6197.00,4.449,1.0350,291.284610,43.405289
7769072,"K06914.01","FALSE POSITIVE",0.60886299,5.8e-08,-5.8e-08,1.27896,2019.5,158.5,58.54,-58.54,3651.0,42225.89,1.294,457.80,5022.00,3.311,4.1670,296.839690,43.408051
2571238,"K00084.01","CONFIRMED",9.286964466,3.831e-06,-3.831e-06,3.3649,691.7,2.1,0.26,-0.1,762.0,79.68,0.004,251.90,5546.00,4.575,0.8100,290.420810,37.851799
8037145,"K00520.02","CONFIRMED",5.433132902,9.526e-06,-9.526e-06,2.4012,328.2,1.61,0.06,-0.12,841.0,118.56,0.72,33.10,4963.00,4.501,0.8260,294.667970,43.853260
7769815,"K06915.01","FALSE POSITIVE",4.43529675,5.328e-05,-5.328e-05,2.117,181.9,1.15,0.29,-0.13,1026.0,261.33,0.353,9.60,5659.00,4.511,0.8420,297.019290,43.478802
8316503,"K07019.01","FALSE POSITIVE",5.065329723,1.29e-07,-1.29e-07,4.90392,155614,60.35,16.94,-12.34,1315.0,705.60,0.725,5497.00,6350.00,4.233,1.2860,297.297820,44.281658
8330575,"K07020.01","FALSE POSITIVE",0.957079167,3.6e-08,-3.6e-08,3.85011,48673.6,72.76,19.92,-19.93,2441.0,8421.62,1.135,3062.60,6367.00,4.133,1.4680,301.020900,44.232239
8345358,"K07021.01","FALSE POSITIVE",9.380632783,1.066e-06,-1.066e-06,4.295,65832.8,46.72,13.31,-4.45,846.0,120.99,1.084,1053.10,5926.00,4.519,0.9130,282.116390,44.373489
8358008,"K07022.01","FALSE POSITIVE",10.064687893,1.923e-06,-1.923e-06,3.59854,10088,30.11,3.2,-3.21,679.0,50.11,1.261,585.40,5185.00,4.571,0.7050,288.966400,44.356930
8362974,"K07023.01","CANDIDATE",2.71772323,3.965e-05,-3.965e-05,3.22,70.3,0.72,0.03,-0.07,1123.0,375.05,0.197,9.30,5135.00,4.464,0.8740,290.859710,44.350922
8364119,"K07024.01","FALSE POSITIVE",7.73591011,2.93e-07,-2.93e-07,5.01919,315131,50.46,11.17,-3.71,806.0,99.92,0.613,3786.70,5623.00,4.596,0.7630,291.273770,44.371239
8367298,"K07025.01","FALSE POSITIVE",5.1348689,0.0001815,-0.0001815,48.69,115.8,16.17,5.09,-3.14,1040.0,276.25,1.137,36.10,5515.00,4.357,1.0010,292.493100,44.333439
9098810,"K07132.01","FALSE POSITIVE",8.258181993,3.02e-07,-3.02e-07,3.9122,311858,58.19,14.74,-9.04,809.0,101.33,0.61,2981.60,5306.00,4.445,0.8880,295.269650,45.476009
9099773,"K07133.01","CANDIDATE",82.78482,0.003723,-0.003723,7.52,190.4,2.16,0.36,-0.47,501.0,14.88,0.682,8.40,5749.00,4.123,1.4800,295.552920,45.473431
9101208,"K07134.01","FALSE POSITIVE",1.81139053,3.728e-05,-3.728e-05,8.64,77.5,14.47,4.44,-1.48,1466.0,1092.69,1.137,12.50,5941.00,4.519,0.9110,295.976230,45.440338
9119405,"K07135.01","FALSE POSITIVE",18.646323091,1.641e-06,-1.641e-06,8.853,231000,213.31,60.66,-141.5,1194.0,480.54,0.742,2895.80,5786.00,3.542,3.4780,300.890320,45.403431
9159301,"K07138.01","FALSE POSITIVE",3.044771557,2.17e-07,-2.17e-07,11.0593,487818,231.93,56.16,-112.3,2816.0,14849.39,0.295,3684.90,8199.00,3.747,3.1630,293.693330,45.517021
5903312,"K00008.01","FALSE POSITIVE",1.16015259,8.68e-07,-8.68e-07,1.3433,170.2,1.4,0.2,-0.12,1751.0,2229.29,0.748,48.40,5842.00,4.433,0.9850,298.661010,41.137890
9873869,"K07241.01","FALSE POSITIVE",4.994773558,1.1e-07,-1.1e-07,4.48893,259761,62.69,18.53,-12.31,1264.0,604.21,0.416,5742.00,6253.00,4.271,1.1810,282.699770,46.717018
9881258,"K07242.01","FALSE POSITIVE",2.028512246,1.95e-07,-1.95e-07,5.00309,121562,50.28,15.11,-6.48,1542.0,1333.24,0.871,1545.80,6105.00,4.412,1.0250,287.125610,46.733479
9899153,"K07243.01","FALSE POSITIVE",1.33256167,2.747e-05,-2.747e-05,3.743,59.5,0.63,0.06,-0.06,1326.0,727.84,0.402,13.00,4895.00,4.502,0.8280,295.141570,46.793919
9899193,"K07244.01","FALSE POSITIVE",1.332567821,,,3.4844,31,0.96,0.2,-0.26,2395.0,7802.17,0.413,5.00,6600.00,4.047,1.6810,295.154750,46.736641
9899410,"K07245.01","FALSE POSITIVE",1.332545609,8.532e-06,-8.532e-06,3.997,278.2,28.37,1.65,-9.38,5080.0,157611.61,0.582,31.40,5154.00,2.435,16.4860,295.225800,46.760090
9899421,"K07246.01","FALSE POSITIVE",1.33256256,1.565e-05,-1.565e-05,3.088,174.9,16.03,2.03,-1.67,4529.0,99175.88,0.137,11.90,4601.00,2.321,12.5810,295.232480,46.770370
9899577,"K07247.01","FALSE POSITIVE",1.33258981,1.496e-05,-1.496e-05,3.987,78.4,0.67,0.1,-0.06,1369.0,832.33,0.223,16.10,5309.00,4.595,0.7630,295.285190,46.770592
12600735,"K00548.01","CONFIRMED",21.30020491,3.986e-05,-3.986e-05,4.0852,659.8,2.99,0.47,-0.28,725.0,65.37,0.075,58.10,6008.00,4.350,1.1680,289.500670,51.685730
